manufacturer,model,generation_country,generation_name,generation_url,generation_img_url,generation_date_start,generation_date_end,generation_body,engine_volume,engine_hp,fuel_type,transmission_type,drive,feature
Toyota,Chaser,Модельный ряд для Японии,"4 поколение, рестайлинг",https://www.drom.ru/catalog/toyota/chaser/g_1990_4598/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785883.jpg,1990,1992,Седан,2.4,94,дизель,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,"4 поколение, рестайлинг",https://www.drom.ru/catalog/toyota/chaser/g_1990_4598/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785883.jpg,1990,1992,Седан,2.5,180,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,"4 поколение, рестайлинг",https://www.drom.ru/catalog/toyota/chaser/g_1990_4598/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785883.jpg,1990,1992,Седан,2.5,280,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,"4 поколение, рестайлинг",https://www.drom.ru/catalog/toyota/chaser/g_1990_4598/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785883.jpg,1990,1992,Седан,3.0,200,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,1.8,105,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,1.8,105,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,1.8,115,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,1.8,115,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,135,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,135,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,150,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,150,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,170,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,210,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.0,210,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.4,85,дизель,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.4,94,дизель,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,2.4,94,дизель,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,4 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1988_759/,https://s.auto.drom.ru/i24196/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_468501.jpg,1988,1990,Седан,3.0,200,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,1.8,100,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,1.8,100,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.0,130,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.0,130,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.0,145,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.0,160,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.0,160,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.4,83,дизель,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.4,96,дизель,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,3 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1984_6435/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785869.jpg,1984,1988,Седан,2.4,96,дизель,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,1.8,95,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,1.8,95,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.0,135,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.0,105,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.0,105,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.0,125,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.0,125,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.2,72,дизель,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8079/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785891.jpg,1980,1984,Седан,2.2,72,дизель,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,1.8,95,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,1.8,95,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,2.0,135,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,2.0,105,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,2.0,105,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,2.0,125,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,2 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1980_8078/,https://s.auto.drom.ru/i24217/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_785884.jpg,1980,1984,Седан,2.0,125,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,1 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1977_17236/,https://s.auto.drom.ru/i24278/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_1116097.jpg,1977,1980,Купе,1.8,98,бензин,МКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,1 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1977_17236/,https://s.auto.drom.ru/i24278/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_1116097.jpg,1977,1980,Купе,1.8,98,бензин,АКПП,задний привод,
Toyota,Chaser,Модельный ряд для Японии,1 поколение,https://www.drom.ru/catalog/toyota/chaser/g_1977_17236/,https://s.auto.drom.ru/i24278/c/photos/fullsize/toyota/chaser/gen473_toyota_chaser_1116097.jpg,1977,1980,Купе,2.0,100,бензин,МКПП,задний привод,
